,"X,Y","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab ERNC""
00:90:4C:91:00:03","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""SMA1930055648""
B0:72:BF:05:3C:3D","""linksys""
00:25:9C:98:4B:7D","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""WiFi-UdeC""
84:D4:7E:29:3E:81","""eduroam""
84:D4:7E:29:3E:82","""FabLab""
AC:84:C6:3E:EF:51","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Controlistas""
54:E6:FC:E7:FA:D2","""LCDA""
B0:48:7A:DE:14:8C","""Die231""
EC:08:6B:42:B5:4A","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Docentes FI""
0E:18:D6:CB:01:A4","""LCSE-24""
F8:E9:03:C7:2C:80","""ANDES""
00:11:95:09:C1:4A"
4297,"(1,1)",-65,-59,-61,-69,-61,-61,-57,-65,-75,-79,-61,-65,-67,-61,-35,-65,-81,-65,-79,-79,-83,-81,-85,-75
4298,"(1,1)",-65,-59,-63,-67,-63,-65,-57,-63,-75,-79,-61,-65,-65,-61,-35,-65,-81,-65,-77,-79,-83,-85,-83,-75
4299,"(1,1)",-65,-59,-65,-63,-61,-63,-57,-65,-73,-77,-61,-65,-65,-61,-45,-67,-83,-69,-79,-79,-83,-79,-83,-75
4300,"(1,1)",-65,-61,-61,-63,-63,-65,-79,-65,-75,-77,-61,-67,-67,-73,-47,-67,-81,-69,-77,-79,-83,-81,-83,-67
4301,"(1,1)",-63,-59,-63,-67,-63,-63,-59,-63,-75,-81,-61,-67,-73,-61,-33,-63,-81,-71,-79,-79,-79,-85,-85,-67
4302,"(1,1)",-63,-59,-63,-69,-61,-61,-59,-65,-75,-71,-61,-67,-67,-69,-33,-63,-83,-71,-79,-77,-79,-83,-81,-67
4303,"(1,1)",-67,-67,-63,-67,-63,-61,-57,-63,-75,-79,-61,-65,-71,-61,-35,-67,-83,-69,-77,-75,-79,-83,-87,-65
4304,"(1,1)",-65,-61,-61,-67,-65,-61,-57,-67,-75,-75,-59,-67,-65,-61,-37,-67,-83,-69,-79,-75,-79,-83,-79,-65
4305,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-65,-75,-75,-61,-67,-67,-61,-37,-67,-83,-69,-77,-75,-79,-85,-79,-67
4306,"(1,1)",-65,-59,-61,-69,-63,-63,-57,-65,-75,-81,-61,-67,-65,-79,-59,-67,-83,-69,-77,-75,-79,-85,-85,-67
4307,"(1,1)",-67,-59,-61,-65,-63,-61,-59,-67,-75,-77,-63,-65,-67,-61,-35,-65,-83,-69,-79,-75,-83,-85,-85,-67
4308,"(1,1)",-65,-59,-63,-63,-63,-61,-79,-67,-75,-79,-61,-65,-73,-61,-35,-61,-83,-69,-79,-79,-83,-85,-85,-65
4309,"(1,1)",-65,-61,-63,-63,-63,-63,-57,-63,-75,-83,-61,-65,-65,-59,-45,-67,-83,-69,-79,-79,-83,-85,-83,-67
4310,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-63,-75,-77,-63,-69,-65,-59,-35,-65,-83,-71,-77,-77,-71,-87,-87,-67
4311,"(1,1)",-65,-61,-65,-65,-63,-61,-77,-63,-77,-75,-59,-67,-71,-61,-45,-65,-83,-69,-73,-77,-71,-83,-87,-67
4312,"(1,1)",-65,-59,-63,-67,-65,-63,-57,-61,-73,-77,-59,-67,-65,-63,-35,-65,-83,-69,-77,-77,-71,-83,-79,-67
4313,"(1,1)",-65,-59,-65,-67,-63,-61,-73,-61,-73,-77,-63,-67,-71,-63,-35,-61,-83,-69,-79,-77,-71,-83,-85,-67
4314,"(1,1)",-65,-61,-63,-69,-63,-63,-57,-65,-77,-77,-61,-65,-73,-61,-45,-65,-83,-69,-77,-79,-71,-77,-85,-67
4315,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-65,-75,-79,-61,-67,-73,-61,-35,-63,-83,-69,-79,-79,-83,-83,-85,-67
4316,"(1,1)",-67,-59,-69,-67,-63,-63,-57,-61,-75,-75,-61,-67,-65,-61,-35,-67,-83,-69,-79,-77,-83,-81,-83,-67
4317,"(1,1)",-65,-63,-61,-67,-59,-63,-59,-65,-75,-75,-61,-67,-67,-75,-37,-65,-81,-69,-79,-77,-83,-81,-83,-67
4318,"(1,1)",-65,-61,-61,-63,-63,-63,-59,-65,-75,-77,-61,-67,-67,-61,-37,-67,-81,-53,-79,-79,-79,-77,-81,-69
4319,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-65,-75,-77,-61,-67,-67,-61,-35,-61,-83,-69,-77,-83,-79,-79,-85,-67
4320,"(1,1)",-65,-57,-65,-67,-61,-65,-59,-63,-77,-79,-61,-69,-73,-61,-37,-63,-83,-69,-77,-83,-79,-77,-85,-67
4321,"(1,1)",-65,-57,-61,-67,-65,-65,-57,-65,-77,-79,-63,-67,-73,-61,-45,-65,-83,-69,-79,-79,-79,-77,-85,-67
4322,"(1,1)",-65,-59,-63,-65,-63,-65,-57,-63,-75,-77,-61,-65,-67,-61,-47,-65,-83,-69,-81,-79,-79,-77,-85,-67
4323,"(1,1)",-65,-59,-63,-61,-65,-63,-77,-65,-77,-77,-59,-67,-73,-61,-35,-65,-81,-69,-79,-79,-79,-79,-85,-69
4324,"(1,1)",-65,-63,-63,-65,-65,-65,-57,-63,-75,-77,-61,-61,-63,-77,-47,-65,-85,-69,-77,-81,-79,-79,-83,-67
4325,"(1,1)",-65,-59,-65,-67,-65,-63,-59,-63,-75,-77,-61,-67,-65,-63,-37,-65,-85,-71,-79,-81,-81,-77,-81,-67
4326,"(1,1)",-65,-59,-63,-57,-63,-63,-59,-67,-75,-79,-59,-69,-65,-61,-35,-65,-83,-71,-79,-75,-81,-77,-85,-69
4327,"(1,1)",-65,-63,-63,-67,-63,-63,-57,-65,-75,-77,-61,-67,-73,-63,-33,-67,-75,-69,-75,-75,-81,-79,-87,-69
4328,"(1,1)",-67,-57,-63,-65,-63,-65,-59,-63,-75,-79,-63,-67,-71,-61,-63,-65,-83,-69,-79,-81,-81,-77,-85,-67
4329,"(1,1)",-65,-59,-63,-67,-63,-65,-59,-65,-75,-79,-61,-67,-65,-61,-35,-65,-83,-69,-79,-79,-77,-79,-85,-67
4330,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-65,-77,-79,-61,-67,-71,-63,-45,-63,-83,-69,-79,-81,-85,-79,-85,-67
4331,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-65,-75,-79,-61,-67,-73,-63,-35,-67,-81,-69,-79,-81,-85,-77,-85,-67
4332,"(1,1)",-65,-63,-63,-67,-65,-63,-57,-63,-77,-77,-61,-67,-71,-63,-33,-67,-83,-69,-79,-79,-85,-77,-85,-67
4333,"(1,1)",-65,-65,-63,-67,-61,-61,-59,-63,-75,-77,-63,-67,-73,-61,-35,-67,-83,-69,-79,-79,-77,-79,-85,-67
4334,"(1,1)",-65,-59,-63,-61,-65,-63,-57,-63,-75,-77,-61,-67,-67,-57,-33,-65,-79,-69,-77,-81,-77,-79,-75,-67
4335,"(1,1)",-65,-59,-63,-61,-61,-63,-57,-61,-75,-77,-61,-67,-65,-61,-35,-67,-81,-71,-75,-81,-79,-79,-83,-65
4336,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-61,-75,-79,-59,-65,-65,-61,-35,-67,-83,-71,-75,-79,-83,-77,-83,-67
4337,"(1,1)",-65,-59,-63,-67,-63,-61,-57,-59,-75,-77,-59,-65,-69,-61,-37,-67,-83,-69,-77,-79,-83,-79,-85,-67
4338,"(1,1)",-65,-59,-61,-65,-63,-65,-59,-63,-75,-77,-61,-67,-71,-61,-45,-67,-83,-71,-77,-79,-83,-79,-83,-75
4339,"(1,1)",-65,-59,-61,-65,-63,-65,-59,-63,-75,-79,-61,-67,-69,-61,-35,-67,-83,-71,-79,-79,-83,-77,-87,-67
4340,"(1,1)",-65,-63,-65,-65,-63,-63,-59,-63,-75,-77,-61,-67,-75,-61,-45,-65,-83,-71,-79,-81,-81,-79,-83,-67
4341,"(1,1)",-65,-63,-63,-67,-63,-63,-57,-67,-75,-77,-59,-67,-71,-59,-33,-65,-83,-71,-79,-73,-81,-79,-83,-67
4342,"(1,1)",-65,-61,-63,-67,-63,-65,-57,-61,-75,-79,-61,-67,-73,-61,-65,-67,-81,-71,-79,-73,-81,-79,-83,-67
4343,"(1,1)",-65,-63,-61,-67,-63,-63,-57,-61,-75,-77,-63,-65,-65,-61,-35,-65,-81,-69,-79,-79,-81,-79,-87,-67
4344,"(1,1)",-65,-63,-63,-67,-65,-65,-59,-61,-75,-79,-61,-65,-73,-61,-35,-67,-83,-69,-79,-79,-81,-75,-85,-65
4345,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-61,-75,-79,-61,-65,-67,-61,-35,-65,-83,-69,-79,-79,-81,-75,-83,-65
4346,"(1,1)",-65,-61,-63,-63,-63,-59,-57,-59,-75,-77,-61,-67,-65,-61,-35,-61,-83,-69,-77,-79,-79,-79,-83,-69
4347,"(1,1)",-65,-59,-63,-67,-63,-59,-59,-63,-75,-77,-61,-67,-67,-63,-35,-61,-79,-69,-77,-79,-79,-79,-83,-65
4348,"(1,1)",-65,-59,-61,-63,-63,-63,-59,-67,-75,-79,-61,-65,-71,-63,-35,-61,-83,-69,-77,-79,-79,-77,-85,-67
4349,"(1,1)",-65,-61,-63,-65,-61,-65,-59,-63,-77,-77,-61,-67,-73,-61,-45,-65,-81,-69,-79,-79,-79,-77,-83,-67
4350,"(1,1)",-65,-61,-63,-63,-65,-61,-57,-63,-75,-79,-61,-65,-67,-61,-47,-63,-83,-69,-77,-79,-81,-77,-83,-67
4351,"(1,1)",-65,-61,-63,-65,-61,-63,-57,-65,-75,-77,-61,-67,-71,-63,-47,-65,-81,-69,-75,-79,-81,-77,-83,-67
4352,"(1,1)",-65,-61,-63,-65,-61,-61,-57,-65,-75,-77,-59,-67,-63,-67,-45,-65,-83,-69,-75,-79,-79,-79,-85,-67
4353,"(1,1)",-65,-61,-65,-67,-65,-63,-59,-65,-75,-79,-61,-67,-65,-61,-35,-65,-83,-69,-79,-79,-79,-79,-85,-67
4354,"(1,1)",-65,-57,-63,-65,-63,-61,-59,-61,-75,-77,-63,-67,-73,-61,-47,-61,-77,-69,-79,-79,-79,-79,-85,-69
4355,"(1,1)",-65,-63,-63,-67,-65,-61,-59,-61,-77,-77,-59,-67,-65,-63,-47,-65,-75,-69,-81,-87,-77,-79,-75,-67
4356,"(1,1)",-65,-59,-63,-67,-65,-61,-57,-67,-77,-79,-61,-65,-73,-61,-35,-65,-77,-69,-79,-73,-79,-79,-75,-69
4357,"(1,1)",-65,-63,-63,-67,-65,-61,-59,-67,-75,-79,-61,-67,-69,-61,-35,-65,-83,-69,-77,-79,-79,-79,-83,-67
4358,"(1,1)",-65,-59,-63,-69,-63,-63,-59,-67,-75,-79,-71,-67,-69,-71,-35,-67,-83,-69,-77,-81,-79,-79,-85,-67
4359,"(1,1)",-65,-59,-63,-67,-63,-63,-59,-65,-77,-79,-61,-65,-65,-61,-35,-65,-83,-69,-79,-81,-79,-77,-85,-67
4360,"(1,1)",-65,-59,-63,-67,-63,-63,-57,-65,-75,-79,-59,-65,-73,-61,-35,-61,-83,-65,-79,-81,-79,-81,-83,-67
4361,"(1,1)",-59,-59,-63,-67,-73,-63,-57,-59,-75,-75,-61,-67,-67,-59,-47,-67,-83,-69,-79,-81,-81,-79,-85,-67
4362,"(1,1)",-65,-61,-61,-61,-63,-67,-57,-63,-75,-81,-59,-63,-77,-67,-35,-67,-81,-69,-81,-81,-83,-77,-85,-67
4363,"(1,1)",-65,-61,-61,-65,-63,-63,-59,-65,-75,-77,-63,-69,-75,-61,-45,-67,-83,-69,-79,-79,-81,-79,-83,-67
4364,"(1,1)",-65,-59,-61,-67,-63,-63,-57,-67,-73,-77,-61,-65,-65,-61,-45,-63,-83,-69,-79,-79,-79,-77,-83,-67
4365,"(1,1)",-65,-59,-63,-69,-63,-61,-57,-61,-75,-77,-59,-67,-73,-65,-47,-63,-81,-69,-79,-89,-79,-79,-85,-67
4366,"(1,1)",-65,-61,-65,-69,-63,-63,-55,-59,-75,-75,-61,-65,-65,-63,-47,-65,-87,-69,-77,-75,-79,-77,-83,-67
4367,"(1,1)",-65,-63,-63,-67,-65,-59,-59,-59,-83,-77,-61,-67,-65,-61,-35,-63,-87,-69,-77,-79,-79,-77,-83,-67
4368,"(1,1)",-59,-63,-63,-61,-61,-63,-59,-61,-75,-77,-61,-63,-73,-61,-35,-61,-87,-69,-77,-79,-79,-77,-83,-65
4369,"(1,1)",-65,-61,-65,-61,-63,-63,-59,-63,-75,-77,-61,-67,-73,-61,-37,-63,-83,-69,-77,-79,-79,-77,-83,-65
4370,"(1,1)",-65,-57,-63,-67,-65,-67,-57,-61,-75,-75,-63,-67,-71,-61,-45,-67,-83,-69,-87,-79,-79,-77,-83,-67
4371,"(1,1)",-65,-55,-63,-67,-61,-67,-59,-63,-75,-79,-61,-61,-65,-63,-37,-65,-83,-65,-77,-79,-79,-77,-85,-75
4372,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-59,-75,-79,-59,-77,-75,-63,-35,-61,-81,-69,-79,-77,-77,-77,-85,-67
4373,"(1,1)",-65,-59,-65,-67,-63,-63,-57,-67,-75,-75,-59,-67,-73,-61,-35,-61,-81,-69,-79,-79,-77,-79,-81,-67
4374,"(1,1)",-65,-59,-63,-67,-63,-63,-59,-63,-75,-77,-59,-67,-65,-63,-35,-61,-83,-69,-77,-79,-77,-81,-83,-67
4375,"(1,1)",-63,-59,-65,-67,-63,-63,-59,-63,-75,-79,-59,-67,-65,-59,-37,-63,-85,-69,-77,-81,-77,-79,-83,-69
4376,"(1,1)",-65,-59,-63,-67,-65,-61,-57,-65,-75,-75,-61,-65,-63,-61,-37,-65,-81,-69,-79,-79,-77,-77,-83,-65
4377,"(1,1)",-63,-61,-63,-65,-63,-65,-57,-65,-75,-77,-57,-67,-71,-61,-37,-63,-81,-69,-79,-79,-77,-81,-83,-65
4378,"(1,1)",-63,-57,-63,-65,-63,-61,-59,-65,-77,-79,-59,-67,-71,-61,-33,-61,-81,-69,-77,-79,-77,-79,-81,-65
4379,"(1,1)",-65,-57,-61,-67,-65,-63,-59,-65,-73,-77,-59,-67,-71,-63,-43,-67,-83,-87,-75,-87,-79,-79,-83,-69
4380,"(1,1)",-65,-57,-65,-67,-67,-61,-57,-63,-79,-79,-59,-67,-65,-63,-45,-67,-81,-87,-79,-79,-83,-79,-83,-67
4381,"(1,1)",-63,-57,-61,-67,-61,-65,-59,-61,-79,-73,-63,-67,-73,-61,-35,-67,-83,-87,-77,-81,-83,-79,-85,-67
4382,"(1,1)",-63,-61,-81,-69,-67,-65,-57,-67,-77,-77,-57,-67,-73,-63,-35,-63,-81,-87,-79,-81,-81,-79,-81,-67
4383,"(1,1)",-63,-57,-65,-67,-65,-63,-61,-63,-79,-77,-57,-71,-73,-61,-35,-63,-81,-69,-81,-81,-79,-79,-85,-69
4384,"(1,1)",-63,-61,-61,-67,-65,-63,-59,-63,-75,-77,-57,-67,-63,-61,-33,-63,-81,-71,-77,-81,-79,-79,-85,-69
4385,"(1,1)",-63,-61,-63,-65,-63,-81,-57,-63,-77,-75,-61,-67,-73,-61,-45,-59,-83,-71,-77,-81,-77,-79,-77,-69
4386,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-63,-77,-75,-57,-63,-65,-61,-35,-69,-81,-67,-79,-81,-81,-79,-77,-69
4387,"(1,1)",-63,-59,-65,-65,-67,-69,-57,-63,-77,-77,-57,-67,-65,-61,-35,-67,-85,-67,-81,-81,-81,-77,-85,-69
4388,"(1,1)",-63,-61,-63,-63,-61,-63,-59,-67,-75,-77,-59,-63,-65,-63,-43,-67,-83,-69,-77,-81,-79,-81,-85,-69
4389,"(1,1)",-63,-59,-63,-67,-63,-63,-57,-63,-79,-75,-59,-65,-65,-59,-47,-67,-81,-69,-77,-79,-79,-79,-85,-67
4390,"(1,1)",-63,-63,-63,-65,-63,-63,-57,-63,-75,-75,-61,-67,-65,-61,-35,-67,-83,-69,-77,-79,-79,-79,-83,-69
4391,"(1,1)",-67,-57,-65,-65,-63,-61,-57,-65,-77,-75,-59,-71,-65,-61,-37,-65,-83,-69,-79,-81,-81,-77,-83,-69
4392,"(1,1)",-67,-59,-65,-65,-63,-63,-59,-63,-73,-77,-61,-69,-73,-61,-45,-65,-83,-69,-79,-77,-81,-77,-87,-69
4393,"(1,1)",-65,-63,-65,-79,-65,-65,-59,-63,-73,-75,-63,-65,-65,-61,-35,-65,-81,-69,-81,-77,-81,-77,-85,-67
4394,"(1,1)",-65,-65,-61,-65,-63,-63,-59,-63,-75,-75,-59,-65,-67,-59,-35,-63,-81,-65,-81,-81,-79,-79,-85,-69
4395,"(1,1)",-65,-59,-63,-67,-73,-65,-59,-63,-75,-75,-61,-73,-67,-59,-35,-65,-81,-69,-79,-81,-79,-79,-85,-67
4396,"(1,1)",-65,-61,-65,-67,-63,-63,-57,-67,-75,-73,-59,-67,-65,-61,-45,-65,-83,-69,-79,-81,-83,-79,-85,-69
4397,"(1,1)",-65,-61,-63,-65,-63,-59,-57,-67,-75,-75,-61,-67,-71,-63,-37,-65,-83,-69,-79,-77,-83,-79,-85,-67
4398,"(1,1)",-65,-59,-61,-65,-63,-63,-59,-63,-73,-77,-61,-67,-73,-61,-45,-67,-83,-69,-79,-81,-79,-79,-85,-67
4399,"(1,1)",-65,-59,-63,-61,-61,-59,-57,-65,-75,-77,-59,-67,-71,-61,-35,-63,-83,-69,-81,-79,-83,-77,-83,-69
4400,"(1,1)",-65,-57,-63,-67,-59,-63,-59,-65,-75,-75,-61,-67,-65,-61,-33,-65,-83,-69,-81,-75,-83,-77,-83,-67
4401,"(1,1)",-65,-57,-63,-67,-73,-63,-57,-63,-75,-77,-61,-71,-71,-61,-35,-63,-83,-69,-77,-75,-83,-77,-83,-67
4402,"(1,1)",-65,-59,-63,-67,-63,-61,-59,-63,-75,-77,-59,-67,-73,-61,-37,-63,-83,-69,-77,-79,-83,-79,-83,-67
4403,"(1,1)",-65,-59,-65,-61,-63,-63,-57,-63,-73,-77,-61,-67,-73,-61,-35,-65,-83,-69,-81,-79,-83,-79,-83,-67
4404,"(1,1)",-63,-61,-63,-61,-63,-63,-57,-65,-75,-77,-61,-67,-65,-61,-35,-65,-81,-69,-77,-79,-83,-79,-83,-67
4405,"(1,1)",-65,-61,-63,-63,-63,-63,-59,-63,-71,-77,-61,-67,-67,-63,-45,-63,-83,-69,-79,-79,-79,-79,-83,-67
4406,"(1,1)",-65,-59,-65,-61,-63,-63,-59,-61,-73,-75,-59,-67,-71,-63,-33,-67,-83,-69,-81,-79,-79,-79,-83,-67
4407,"(1,1)",-65,-59,-65,-65,-65,-61,-59,-63,-73,-77,-59,-65,-63,-63,-45,-67,-83,-69,-79,-69,-79,-77,-85,-67
4408,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-61,-85,-75,-59,-63,-69,-61,-35,-67,-83,-69,-81,-79,-79,-77,-85,-67
4409,"(1,1)",-65,-59,-63,-61,-65,-65,-81,-67,-75,-73,-59,-67,-73,-61,-35,-67,-81,-69,-79,-79,-81,-77,-83,-67
4410,"(1,1)",-65,-59,-63,-65,-63,-61,-59,-63,-77,-77,-59,-67,-65,-61,-35,-65,-83,-69,-81,-79,-81,-79,-85,-67
4411,"(1,1)",-57,-61,-63,-65,-63,-63,-57,-63,-75,-77,-59,-67,-65,-63,-35,-65,-83,-69,-81,-79,-79,-79,-85,-67
4412,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-65,-77,-77,-59,-67,-65,-63,-45,-63,-81,-69,-81,-79,-81,-79,-85,-69
4413,"(1,1)",-65,-59,-63,-69,-65,-63,-57,-61,-75,-73,-59,-65,-73,-63,-35,-63,-81,-69,-79,-79,-81,-79,-83,-67
4414,"(1,1)",-65,-59,-65,-69,-63,-65,-59,-67,-75,-77,-61,-67,-61,-61,-33,-63,-81,-67,-79,-79,-81,-79,-83,-67
4415,"(1,1)",-65,-59,-61,-69,-63,-61,-59,-63,-75,-77,-61,-67,-65,-61,-33,-63,-83,-67,-79,-79,-81,-81,-83,-65
4416,"(1,1)",-65,-59,-63,-69,-73,-63,-57,-63,-75,-75,-61,-65,-65,-61,-33,-65,-83,-69,-79,-79,-77,-77,-83,-65
4417,"(1,1)",-65,-59,-63,-65,-65,-63,-57,-63,-75,-75,-61,-65,-65,-63,-45,-65,-81,-71,-81,-81,-77,-79,-83,-67
4418,"(1,1)",-65,-61,-63,-65,-61,-61,-59,-63,-75,-75,-61,-65,-71,-63,-35,-67,-81,-67,-81,-81,-83,-77,-81,-67
4419,"(1,1)",-65,-61,-63,-67,-63,-61,-59,-63,-75,-75,-61,-67,-71,-63,-37,-65,-79,-67,-81,-81,-81,-79,-81,-67
4420,"(1,1)",-67,-59,-63,-67,-63,-63,-85,-63,-75,-75,-61,-67,-71,-61,-45,-65,-81,-67,-79,-79,-79,-79,-85,-67
4421,"(1,1)",-65,-59,-63,-61,-63,-65,-57,-63,-75,-77,-61,-67,-65,-61,-45,-65,-81,-67,-77,-79,-79,-81,-87,-67
4422,"(1,1)",-65,-63,-63,-63,-63,-65,-57,-63,-75,-77,-59,-67,-71,-61,-35,-65,-81,-67,-79,-79,-79,-81,-87,-67
4423,"(1,1)",-65,-59,-63,-67,-65,-65,-59,-63,-75,-75,-59,-67,-73,-59,-45,-65,-81,-69,-79,-77,-79,-79,-85,-67
4424,"(1,1)",-65,-59,-63,-63,-65,-61,-57,-63,-75,-77,-61,-67,-71,-59,-33,-65,-81,-69,-79,-77,-79,-81,-85,-67
4425,"(1,1)",-65,-63,-63,-67,-63,-63,-59,-65,-75,-77,-61,-65,-67,-61,-35,-63,-83,-69,-77,-81,-79,-77,-85,-65
4426,"(1,1)",-65,-61,-63,-67,-63,-61,-57,-63,-75,-77,-59,-65,-73,-63,-37,-65,-83,-69,-79,-77,-79,-77,-83,-65
4427,"(1,1)",-65,-61,-63,-65,-63,-71,-57,-63,-75,-75,-59,-65,-65,-61,-37,-65,-83,-69,-77,-77,-79,-77,-83,-69
4428,"(1,1)",-65,-63,-63,-65,-61,-63,-57,-63,-75,-75,-61,-67,-71,-61,-45,-65,-83,-69,-77,-77,-79,-79,-81,-69
4429,"(1,1)",-65,-59,-63,-65,-63,-63,-57,-65,-75,-75,-59,-63,-81,-61,-35,-65,-83,-69,-79,-79,-79,-81,-85,-67
4430,"(1,1)",-65,-57,-63,-65,-61,-63,-57,-65,-75,-75,-61,-65,-73,-63,-35,-65,-81,-69,-77,-79,-79,-77,-85,-67
4431,"(1,1)",-65,-57,-61,-65,-63,-63,-59,-65,-77,-77,-61,-67,-65,-61,-35,-65,-83,-69,-81,-79,-79,-79,-85,-69
4432,"(1,1)",-65,-59,-63,-67,-65,-63,-57,-65,-77,-77,-59,-67,-65,-61,-35,-63,-81,-69,-79,-79,-81,-79,-83,-67
4433,"(1,1)",-65,-61,-61,-65,-63,-63,-59,-65,-75,-77,-61,-71,-75,-61,-47,-65,-81,-69,-81,-79,-83,-79,-83,-67
4434,"(1,1)",-65,-63,-63,-67,-63,-65,-59,-65,-75,-75,-61,-67,-65,-63,-45,-65,-81,-69,-77,-79,-79,-75,-83,-67
4435,"(1,1)",-65,-61,-63,-65,-63,-63,-59,-63,-75,-77,-59,-67,-65,-63,-33,-63,-81,-69,-77,-79,-79,-79,-83,-67
4436,"(1,1)",-65,-59,-63,-65,-63,-65,-57,-65,-77,-75,-61,-67,-65,-61,-33,-65,-83,-69,-79,-79,-79,-77,-87,-67
4437,"(1,1)",-63,-61,-63,-67,-65,-61,-59,-65,-73,-77,-59,-67,-65,-61,-33,-65,-83,-69,-77,-79,-79,-79,-81,-67
4438,"(1,1)",-65,-59,-63,-67,-65,-65,-59,-63,-75,-75,-59,-67,-65,-61,-37,-63,-81,-69,-79,-79,-79,-79,-81,-67
4439,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-63,-75,-77,-59,-63,-65,-61,-45,-65,-81,-69,-79,-79,-79,-79,-81,-67
4440,"(1,1)",-65,-59,-63,-67,-63,-61,-57,-63,-75,-77,-59,-63,-73,-75,-37,-61,-81,-67,-79,-79,-79,-79,-83,-67
4441,"(1,1)",-65,-59,-61,-65,-59,-61,-59,-63,-77,-77,-61,-63,-73,-61,-35,-61,-81,-67,-77,-79,-79,-79,-83,-67
4442,"(1,1)",-65,-59,-63,-67,-63,-63,-57,-63,-73,-75,-61,-67,-73,-63,-45,-65,-81,-69,-77,-79,-85,-79,-85,-69
4443,"(1,1)",-65,-61,-63,-67,-73,-63,-57,-63,-71,-73,-61,-67,-77,-63,-35,-65,-83,-69,-59,-81,-85,-79,-85,-69
4444,"(1,1)",-65,-61,-63,-67,-73,-63,-59,-65,-71,-77,-61,-67,-71,-61,-35,-67,-83,-69,-81,-79,-79,-79,-85,-67
4445,"(1,1)",-59,-59,-65,-65,-63,-63,-59,-65,-75,-75,-61,-67,-71,-71,-47,-65,-83,-69,-81,-79,-81,-79,-85,-67
4446,"(1,1)",-59,-57,-63,-65,-65,-63,-59,-67,-75,-77,-61,-67,-71,-61,-33,-61,-83,-69,-79,-79,-73,-65,-85,-67
4447,"(1,1)",-65,-57,-65,-65,-63,-65,-57,-63,-75,-75,-61,-67,-73,-61,-33,-61,-79,-69,-79,-79,-79,-65,-85,-67
4448,"(1,1)",-65,-57,-65,-65,-63,-65,-57,-63,-75,-77,-61,-67,-65,-61,-43,-63,-81,-63,-79,-75,-83,-65,-85,-67
4449,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-63,-75,-77,-61,-67,-65,-61,-79,-61,-85,-71,-79,-75,-83,-65,-83,-67
4450,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-63,-77,-77,-61,-67,-73,-63,-35,-61,-83,-71,-79,-75,-83,-79,-83,-69
4451,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-61,-77,-77,-59,-67,-71,-61,-45,-63,-83,-71,-79,-75,-83,-79,-85,-69
4452,"(1,1)",-65,-61,-65,-65,-63,-63,-57,-61,-81,-75,-59,-67,-65,-61,-35,-61,-83,-71,-77,-79,-83,-79,-85,-69
4453,"(1,1)",-65,-61,-61,-65,-63,-63,-57,-59,-75,-77,-61,-67,-73,-63,-33,-61,-81,-67,-79,-79,-83,-79,-85,-69
4454,"(1,1)",-65,-61,-61,-63,-63,-63,-59,-59,-77,-77,-59,-65,-73,-61,-33,-65,-83,-63,-79,-79,-83,-79,-85,-65
4455,"(1,1)",-67,-55,-61,-65,-63,-63,-59,-67,-75,-77,-61,-65,-65,-61,-65,-65,-83,-63,-81,-79,-83,-63,-85,-65
4456,"(1,1)",-67,-59,-63,-65,-63,-63,-57,-67,-75,-75,-61,-69,-65,-61,-35,-63,-83,-69,-81,-75,-81,-79,-85,-67
4457,"(1,1)",-65,-59,-59,-65,-65,-61,-59,-65,-77,-75,-59,-69,-65,-61,-45,-61,-85,-69,-81,-75,-81,-75,-85,-67
4458,"(1,1)",-65,-59,-63,-67,-65,-61,-59,-65,-75,-75,-61,-67,-65,-61,-33,-65,-75,-69,-81,-75,-81,-75,-81,-69
4459,"(1,1)",-63,-61,-63,-65,-61,-61,-59,-63,-75,-77,-59,-65,-73,-63,-35,-67,-83,-69,-79,-75,-81,-75,-85,-69
