165,0,0,-47,-71,-59,-63,-65,-79,-67,-75,-77,-73,-67,-75,-75,-79,-57,-85,-75,-79,-79,-69,-69,-79,-75,-75,-85,-79
166,0,0,-47,-69,-59,-63,-65,-81,-73,-79,-77,-69,-67,-75,-75,-79,-57,-85,-75,-79,-77,-67,-71,-85,-77,-75,-85,-79
167,0,0,-45,-69,-59,-65,-65,-69,-71,-75,-77,-75,-67,-77,-75,-77,-57,-85,-77,-79,-77,-67,-69,-85,-75,-75,-85,-79
168,0,0,-47,-69,-59,-65,-65,-81,-71,-75,-77,-77,-65,-75,-75,-71,-57,-87,-75,-81,-77,-67,-67,-85,-77,-75,-85,-79
169,0,0,-39,-69,-59,-63,-65,-79,-71,-75,-77,-77,-67,-75,-77,-77,-57,-85,-75,-81,-81,-67,-69,-83,-77,-81,-87,-79
170,0,0,-47,-67,-59,-63,-65,-81,-73,-67,-73,-75,-67,-75,-77,-79,-57,-85,-75,-79,-75,-67,-69,-83,-77,-81,-87,-79
171,0,0,-45,-69,-59,-65,-65,-79,-65,-67,-73,-71,-67,-75,-75,-77,-57,-85,-75,-79,-75,-67,-69,-85,-77,-81,-91,-81
172,0,0,-43,-75,-59,-63,-67,-71,-65,-81,-73,-77,-67,-75,-77,-79,-57,-85,-73,-79,-77,-71,-69,-85,-75,-75,-91,-79
173,0,0,-41,-67,-57,-63,-65,-79,-71,-81,-73,-79,-65,-75,-75,-79,-57,-85,-77,-79,-77,-75,-71,-85,-77,-75,-85,-79
174,0,0,-85,-69,-59,-63,-65,-79,-71,-75,-73,-73,-69,-75,-75,-77,-57,-85,-73,-75,-71,-75,-69,-87,-77,-75,-85,-79
175,0,0,-47,-69,-59,-63,-65,-81,-71,-81,-77,-75,-65,-77,-75,-79,-57,-85,-77,-79,-79,-75,-67,-85,-75,-75,-87,-79
176,0,0,-45,-67,-59,-63,-65,-79,-71,-75,-77,-73,-67,-77,-75,-81,-57,-85,-75,-81,-79,-69,-71,-85,-77,-87,-85,-79
177,0,0,-45,-69,-59,-75,-67,-81,-73,-81,-77,-69,-67,-77,-77,-81,-57,-85,-75,-81,-77,-69,-69,-85,-77,-87,-87,-79
178,0,0,-45,-71,-59,-63,-65,-81,-73,-81,-77,-73,-67,-75,-77,-85,-59,-85,-77,-81,-73,-69,-67,-85,-77,-87,-87,-77
179,0,0,-47,-69,-59,-63,-67,-79,-69,-81,-77,-79,-67,-75,-75,-73,-57,-85,-77,-79,-73,-71,-69,-83,-77,-81,-85,-79
180,0,0,-45,-69,-59,-63,-67,-71,-71,-71,-77,-77,-69,-75,-75,-79,-57,-85,-77,-79,-81,-71,-65,-83,-75,-81,-87,-77
181,0,0,-47,-71,-61,-63,-67,-79,-71,-77,-77,-73,-69,-77,-75,-79,-59,-85,-75,-79,-79,-71,-69,-83,-77,-75,-87,-79
182,0,0,-47,-69,-59,-65,-65,-79,-71,-75,-77,-75,-69,-77,-75,-77,-57,-83,-75,-81,-69,-71,-69,-85,-77,-71,-87,-79
183,0,0,-45,-67,-59,-63,-65,-81,-71,-75,-77,-75,-67,-75,-75,-79,-57,-83,-75,-79,-75,-71,-71,-85,-75,-75,-89,-79
184,0,0,-45,-71,-59,-61,-67,-77,-71,-75,-77,-75,-65,-75,-73,-79,-57,-85,-75,-79,-77,-71,-71,-85,-75,-77,-89,-79
185,0,0,-47,-67,-59,-63,-67,-79,-73,-81,-77,-77,-67,-75,-73,-79,-59,-85,-75,-81,-73,-71,-71,-85,-77,-75,-89,-79
186,0,0,-45,-69,-59,-63,-67,-79,-73,-81,-77,-75,-67,-77,-75,-79,-59,-85,-77,-81,-71,-71,-81,-75,-75,-75,-87,-79
187,0,0,-45,-73,-59,-63,-67,-81,-71,-81,-77,-79,-67,-75,-75,-79,-59,-83,-73,-79,-71,-71,-71,-85,-75,-75,-87,-79
188,0,0,-45,-69,-59,-63,-65,-79,-73,-81,-77,-73,-67,-75,-75,-79,-57,-83,-75,-79,-71,-69,-69,-71,-75,-75,-87,-79
189,0,0,-45,-69,-59,-63,-67,-81,-73,-71,-75,-71,-67,-77,-83,-79,-57,-83,-77,-75,-79,-71,-69,-85,-77,-75,-87,-79
190,0,0,-45,-69,-59,-63,-67,-79,-71,-71,-79,-77,-67,-77,-77,-79,-59,-83,-77,-79,-79,-69,-69,-85,-77,-75,-87,-79
191,0,0,-47,-67,-59,-61,-65,-79,-71,-81,-77,-77,-67,-75,-75,-79,-55,-83,-77,-79,-77,-71,-71,-71,-75,-75,-87,-79
192,0,0,-47,-71,-59,-63,-65,-81,-71,-81,-77,-79,-69,-75,-75,-79,-55,-83,-75,-79,-77,-71,-67,-71,-75,-75,-87,-77
193,0,0,-45,-69,-59,-63,-65,-81,-73,-75,-77,-77,-67,-77,-75,-79,-57,-83,-77,-77,-81,-71,-69,-85,-75,-75,-87,-79
194,0,0,-45,-69,-59,-63,-65,-79,-73,-75,-77,-73,-77,-77,-75,-77,-57,-83,-73,-77,-79,-73,-71,-83,-75,-81,-87,-79
195,0,0,-45,-69,-59,-65,-63,-75,-71,-75,-77,-75,-67,-77,-75,-77,-57,-83,-75,-79,-77,-71,-77,-87,-75,-81,-85,-79
196,0,0,-45,-67,-59,-65,-65,-81,-71,-75,-77,-77,-67,-75,-75,-73,-57,-83,-75,-81,-77,-71,-67,-87,-75,-81,-85,-79
197,0,0,-45,-71,-61,-63,-67,-81,-71,-75,-77,-77,-67,-77,-77,-73,-57,-83,-75,-79,-79,-71,-69,-83,-77,-75,-83,-79
198,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-77,-79,-69,-75,-77,-79,-57,-85,-77,-81,-71,-71,-69,-83,-77,-75,-83,-79
199,0,0,-45,-69,-59,-63,-67,-79,-65,-75,-77,-73,-67,-77,-75,-73,-57,-87,-77,-79,-77,-71,-69,-83,-75,-75,-83,-79
200,0,0,-45,-69,-59,-63,-65,-77,-71,-75,-77,-73,-65,-77,-75,-79,-59,-87,-73,-79,-81,-75,-69,-71,-77,-79,-89,-79
201,0,0,-45,-69,-59,-63,-67,-77,-73,-75,-77,-73,-69,-73,-73,-79,-57,-83,-75,-79,-73,-71,-69,-71,-77,-79,-89,-79
202,0,0,-45,-67,-59,-63,-67,-77,-71,-75,-77,-73,-69,-77,-77,-79,-57,-83,-75,-79,-77,-65,-71,-81,-75,-75,-87,-77
203,0,0,-45,-67,-59,-63,-67,-77,-71,-75,-77,-75,-67,-75,-77,-73,-55,-83,-75,-79,-77,-65,-71,-85,-75,-75,-87,-79
204,0,0,-45,-69,-59,-65,-67,-79,-71,-79,-77,-73,-67,-75,-73,-77,-59,-85,-77,-77,-75,-65,-67,-85,-75,-75,-87,-79
205,0,0,-47,-69,-61,-63,-65,-79,-71,-79,-75,-77,-67,-75,-75,-79,-57,-81,-77,-79,-71,-73,-71,-85,-75,-77,-87,-73
206,0,0,-45,-69,-59,-63,-65,-81,-71,-79,-75,-73,-67,-77,-75,-79,-57,-81,-73,-81,-73,-71,-69,-85,-75,-77,-89,-73
207,0,0,-45,-71,-59,-61,-65,-81,-71,-79,-75,-73,-69,-75,-75,-81,-57,-81,-75,-81,-81,-73,-69,-85,-75,-75,-89,-77
208,0,0,-45,-71,-59,-73,-63,-71,-71,-81,-75,-73,-67,-75,-75,-79,-55,-83,-75,-77,-75,-73,-67,-83,-75,-75,-89,-79
209,0,0,-45,-71,-59,-65,-65,-81,-65,-81,-75,-77,-67,-75,-77,-79,-59,-83,-77,-81,-79,-67,-71,-83,-77,-75,-89,-87
210,0,0,-45,-69,-59,-63,-65,-79,-71,-81,-75,-79,-67,-75,-75,-77,-57,-83,-75,-79,-81,-67,-69,-83,-77,-81,-87,-87
211,0,0,-39,-69,-61,-63,-67,-79,-71,-81,-75,-73,-69,-75,-77,-77,-55,-83,-77,-79,-79,-67,-69,-83,-77,-79,-87,-87
212,0,0,-45,-69,-59,-65,-65,-71,-73,-75,-75,-77,-67,-77,-77,-77,-57,-83,-75,-79,-79,-71,-67,-87,-77,-79,-87,-79
213,0,0,-45,-69,-57,-63,-67,-79,-73,-75,-75,-77,-69,-77,-77,-79,-57,-83,-75,-77,-73,-73,-71,-87,-73,-79,-89,-79
214,0,0,-47,-69,-59,-63,-65,-79,-71,-75,-75,-71,-67,-75,-75,-79,-57,-85,-77,-79,-79,-73,-71,-83,-71,-79,-89,-79
215,0,0,-41,-69,-59,-63,-65,-69,-71,-75,-75,-75,-67,-77,-75,-79,-57,-85,-75,-79,-77,-73,-79,-85,-75,-79,-87,-77
216,0,0,-41,-67,-59,-63,-67,-77,-73,-75,-73,-67,-77,-75,-77,-55,-85,-75,-77,-77,-69,-69,-85,-75,-81,-87,-79,-87
217,0,0,-47,-69,-57,-61,-65,-79,-73,-75,-73,-65,-81,-75,-71,-57,-85,-75,-79,-77,-75,-71,-85,-77,-75,-87,-79,-85
218,0,0,-45,-69,-59,-63,-63,-77,-71,-75,-77,-67,-75,-77,-79,-57,-83,-75,-79,-77,-75,-69,-83,-77,-75,-87,-79,-85
219,0,0,-45,-69,-59,-63,-65,-79,-73,-75,-79,-69,-75,-73,-79,-59,-83,-77,-77,-73,-69,-69,-83,-75,-75,-87,-79,-85
220,0,0,-39,-69,-57,-65,-65,-79,-71,-81,-75,-69,-77,-73,-79,-57,-83,-75,-79,-79,-69,-69,-85,-75,-81,-87,-79,-85
221,0,0,-41,-69,-59,-65,-65,-77,-71,-75,-75,-67,-77,-75,-79,-57,-83,-75,-79,-79,-67,-69,-85,-77,-81,-87,-79,-69
222,0,0,-45,-69,-59,-63,-65,-79,-71,-71,-75,-67,-77,-75,-79,-59,-83,-75,-79,-79,-69,-69,-85,-77,-79,-87,-79,-81
223,0,0,-47,-69,-59,-63,-65,-81,-67,-79,-73,-69,-77,-75,-77,-57,-83,-73,-79,-79,-73,-69,-83,-77,-79,-85,-79,-77
224,0,0,-45,-69,-59,-63,-65,-81,-71,-81,-79,-67,-77,-75,-77,-57,-85,-75,-79,-75,-71,-71,-79,-77,-79,-85,-77,-85
225,0,0,-43,-69,-59,-63,-65,-81,-71,-81,-77,-69,-77,-75,-79,-57,-85,-75,-79,-79,-71,-69,-79,-77,-75,-85,-77,-87
226,0,0,-45,-65,-59,-63,-65,-81,-71,-79,-71,-85,-75,-77,-79,-57,-83,-77,-79,-79,-69,-71,-83,-79,-75,-85,-79,-87
227,0,0,-45,-69,-59,-63,-65,-81,-71,-81,-73,-67,-77,-75,-81,-57,-83,-77,-79,-81,-69,-69,-83,-77,-75,-85,-79,-79
228,0,0,-45,-69,-59,-63,-65,-77,-71,-81,-73,-67,-75,-75,-79,-55,-85,-83,-79,-73,-73,-69,-83,-75,-81,-85,-77,-79
229,0,0,-45,-71,-59,-63,-65,-79,-71,-79,-77,-69,-75,-75,-79,-55,-85,-75,-79,-73,-69,-71,-85,-77,-81,-85,-79,-85
230,0,0,-45,-69,-59,-63,-65,-79,-71,-79,-79,-67,-75,-77,-79,-57,-85,-75,-79,-73,-69,-69,-85,-77,-81,-85,-79,-83
231,0,0,-41,-69,-59,-63,-65,-77,-71,-79,-73,-67,-77,-77,-79,-57,-85,-75,-79,-79,-71,-71,-85,-75,-81,-85,-77,-81
232,0,0,-45,-69,-59,-71,-63,-81,-71,-79,-73,-67,-77,-75,-79,-55,-81,-75,-79,-75,-71,-69,-81,-77,-75,-85,-77,-77
233,0,0,-45,-69,-59,-63,-65,-79,-69,-75,-83,-67,-77,-75,-79,-57,-85,-75,-83,-81,-71,-71,-81,-77,-81,-85,-77,-79
234,0,0,-43,-71,-59,-63,-65,-79,-71,-75,-71,-67,-77,-77,-79,-55,-85,-75,-81,-79,-73,-69,-81,-77,-75,-85,-79,-77
235,0,0,-47,-73,-59,-63,-65,-75,-71,-79,-73,-67,-73,-77,-75,-57,-83,-75,-79,-79,-73,-71,-83,-77,-75,-85,-79,-81
236,0,0,-47,-69,-59,-63,-67,-75,-71,-79,-85,-69,-77,-75,-79,-57,-83,-73,-75,-79,-73,-71,-83,-75,-81,-85,-79,-83
237,0,0,-45,-69,-59,-61,-65,-75,-73,-79,-87,-67,-75,-77,-79,-57,-83,-75,-81,-79,-73,-69,-83,-77,-79,-85,-79,-83
238,0,0,-45,-69,-59,-61,-71,-81,-71,-81,-75,-67,-75,-77,-79,-59,-83,-73,-79,-79,-67,-71,-85,-77,-79,-85,-77,-85
239,0,0,-45,-69,-61,-63,-65,-79,-71,-81,-77,-67,-75,-77,-79,-55,-83,-75,-79,-79,-69,-69,-81,-77,-81,-89,-79,-81
240,0,0,-47,-69,-59,-63,-67,-79,-71,-81,-79,-67,-77,-75,-79,-59,-79,-75,-79,-79,-69,-69,-83,-75,-81,-87,-79,-83
241,0,0,-45,-69,-59,-63,-65,-81,-71,-75,-75,-67,-77,-69,-79,-57,-81,-73,-77,-75,-69,-69,-83,-77,-79,-89,-79,-79
242,0,0,-45,-69,-59,-63,-65,-77,-71,-75,-77,-67,-75,-75,-79,-57,-83,-75,-79,-79,-67,-69,-83,-75,-75,-89,-77,-85
243,0,0,-45,-71,-59,-63,-65,-77,-73,-75,-79,-67,-77,-75,-77,-59,-83,-77,-81,-81,-75,-71,-85,-75,-75,-89,-77,-71
244,0,0,-45,-71,-59,-63,-65,-79,-71,-75,-79,-67,-77,-75,-79,-59,-83,-75,-79,-73,-71,-77,-85,-75,-75,-89,-79,-79
245,0,0,-45,-69,-59,-63,-65,-81,-65,-75,-79,-67,-77,-77,-79,-59,-83,-75,-79,-87,-73,-69,-83,-75,-75,-87,-77,-81
246,0,0,-47,-69,-59,-63,-67,-81,-69,-75,-79,-67,-77,-75,-81,-57,-83,-73,-75,-87,-75,-69,-85,-75,-81,-85,-77,-81
247,0,0,-41,-69,-59,-63,-79,-79,-69,-81,-73,-65,-77,-77,-79,-59,-83,-75,-77,-77,-69,-69,-85,-77,-81,-85,-79,-85
248,0,0,-41,-69,-59,-63,-65,-81,-69,-81,-73,-67,-77,-75,-79,-59,-85,-75,-75,-77,-67,-69,-85,-77,-81,-85,-79,-85
249,0,0,-47,-67,-59,-63,-65,-79,-73,-81,-73,-67,-77,-77,-79,-55,-85,-73,-81,-73,-69,-69,-85,-75,-81,-85,-79,-85
250,0,0,-45,-69,-59,-63,-67,-79,-71,-75,-73,-67,-75,-75,-79,-57,-85,-77,-79,-79,-67,-71,-73,-75,-81,-85,-79,-81
251,0,0,-45,-69,-59,-63,-65,-75,-71,-75,-75,-67,-75,-75,-79,-55,-85,-75,-81,-79,-75,-67,-73,-77,-79,-85,-77,-79
252,0,0,-43,-69,-59,-63,-65,-69,-71,-75,-73,-69,-75,-75,-77,-57,-83,-77,-77,-71,-75,-71,-83,-75,-75,-87,-75,-79
253,0,0,-45,-69,-59,-63,-67,-69,-71,-81,-77,-67,-77,-69,-69,-57,-83,-73,-81,-75,-73,-69,-87,-75,-75,-87,-79,-79
254,0,0,-45,-69,-57,-63,-65,-81,-71,-81,-73,-67,-75,-77,-79,-57,-85,-73,-81,-75,-73,-69,-87,-75,-79,-87,-79,-81
255,0,0,-45,-69,-59,-63,-67,-81,-71,-81,-77,-67,-77,-75,-79,-59,-83,-75,-79,-77,-69,-69,-83,-77,-75,-85,-77,-79
256,0,0,-45,-69,-59,-63,-67,-81,-71,-81,-75,-67,-77,-77,-77,-57,-83,-73,-77,-79,-75,-69,-83,-77,-75,-85,-79,-81
257,0,0,-41,-69,-61,-63,-65,-77,-71,-79,-73,-69,-77,-75,-75,-59,-83,-75,-79,-77,-75,-79,-81,-75,-75,-85,-79,-79
258,0,0,-47,-71,-59,-65,-67,-79,-71,-81,-69,-67,-77,-75,-79,-59,-85,-77,-79,-73,-75,-69,-85,-77,-75,-87,-79,-79
259,0,0,-41,-67,-59,-63,-67,-79,-71,-79,-77,-69,-77,-77,-79,-59,-87,-73,-75,-73,-71,-71,-85,-77,-81,-87,-79,-79
260,0,0,-45,-69,-59,-65,-65,-81,-65,-75,-79,-67,-75,-75,-79,-57,-85,-77,-79,-81,-73,-69,-85,-77,-79,-87,-79,-85
261,0,0,-45,-69,-61,-63,-65,-77,-71,-75,-79,-67,-75,-77,-79,-59,-85,-77,-79,-81,-73,-69,-85,-77,-75,-85,-77,-79
262,0,0,-45,-69,-59,-63,-67,-81,-73,-73,-77,-67,-77,-77,-77,-57,-85,-75,-79,-81,-71,-69,-71,-77,-81,-85,-77,-85
263,0,0,-45,-69,-59,-63,-65,-81,-71,-79,-73,-67,-77,-75,-77,-59,-85,-73,-81,-73,-75,-71,-85,-77,-81,-87,-79,-79
264,0,0,-45,-69,-57,-63,-67,-81,-69,-75,-73,-67,-77,-75,-79,-57,-85,-85,-81,-81,-73,-69,-85,-77,-81,-87,-79,-77
265,0,0,-41,-69,-59,-63,-67,-79,-71,-75,-79,-67,-77,-75,-79,-57,-85,-75,-81,-81,-73,-69,-85,-75,-81,-87,-79,-81
266,0,0,-45,-71,-59,-63,-65,-81,-71,-75,-73,-67,-77,-75,-79,-57,-85,-73,-81,-73,-71,-71,-85,-75,-81,-87,-77,-81
267,0,0,-47,-69,-59,-63,-63,-79,-73,-77,-73,-67,-77,-75,-79,-57,-85,-73,-79,-79,-67,-67,-83,-75,-75,-87,-79,-85
268,0,0,-45,-69,-59,-61,-65,-79,-71,-77,-77,-67,-77,-75,-79,-57,-85,-75,-79,-75,-67,-69,-83,-75,-79,-87,-79,-85
269,0,0,-45,-69,-61,-63,-65,-79,-71,-75,-77,-67,-77,-75,-79,-57,-83,-75,-77,-75,-73,-69,-85,-73,-75,-87,-79,-85
270,0,0,-45,-69,-61,-63,-63,-79,-73,-81,-75,-67,-77,-75,-77,-59,-83,-75,-77,-75,-75,-69,-83,-73,-81,-87,-79,-85
271,0,0,-45,-69,-57,-63,-65,-79,-71,-81,-75,-67,-75,-75,-77,-57,-83,-75,-79,-77,-67,-69,-83,-77,-75,-87,-79,-85
272,0,0,-45,-79,-59,-63,-65,-81,-73,-75,-75,-69,-75,-75,-77,-57,-85,-75,-81,-79,-67,-69,-83,-77,-81,-87,-79,-85
273,0,0,-47,-69,-61,-63,-65,-81,-71,-81,-75,-67,-75,-75,-79,-57,-85,-75,-79,-79,-69,-69,-89,-77,-81,-87,-79,-85
274,0,0,-45,-69,-59,-63,-67,-81,-73,-81,-73,-67,-75,-75,-77,-57,-81,-75,-81,-77,-71,-71,-85,-77,-81,-87,-79,-89
275,0,0,-47,-57,-59,-63,-67,-79,-73,-81,-75,-67,-77,-75,-79,-59,-81,-73,-79,-77,-75,-79,-81,-77,-81,-87,-79,-85
276,0,0,-45,-71,-59,-63,-65,-79,-71,-81,-79,-67,-77,-75,-79,-57,-81,-73,-79,-79,-71,-69,-83,-77,-81,-87,-79,-85
277,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-75,-67,-77,-77,-79,-59,-83,-77,-79,-79,-75,-69,-83,-77,-75,-85,-79,-85
278,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-73,-59,-77,-75,-79,-57,-83,-77,-79,-81,-75,-69,-85,-75,-81,-85,-79,-81
279,0,0,-45,-69,-57,-63,-65,-79,-67,-75,-77,-67,-83,-75,-79,-55,-83,-73,-77,-81,-69,-69,-83,-75,-79,-85,-79,-81
280,0,0,-45,-69,-59,-61,-65,-79,-71,-75,-77,-67,-83,-81,-79,-57,-83,-73,-79,-73,-69,-69,-85,-75,-79,-85,-77,-85
281,0,0,-45,-69,-59,-63,-65,-75,-63,-75,-77,-67,-75,-75,-77,-57,-83,-79,-81,-81,-73,-67,-83,-77,-81,-89,-77,-75
282,0,0,-47,-69,-59,-63,-65,-81,-71,-81,-73,-69,-75,-75,-77,-57,-83,-75,-77,-79,-83,-77,-87,-77,-81,-89,-79,-81
283,0,0,-45,-69,-59,-63,-65,-77,-71,-81,-73,-67,-75,-77,-79,-59,-85,-75,-81,-79,-83,-69,-85,-75,-77,-89,-79,-81
284,0,0,-45,-69,-59,-61,-65,-79,-71,-81,-71,-67,-77,-77,-77,-59,-85,-73,-81,-79,-67,-69,-83,-77,-77,-87,-75,-79
285,0,0,-45,-69,-59,-61,-65,-79,-73,-79,-77,-65,-77,-75,-77,-59,-85,-75,-79,-81,-69,-69,-83,-75,-79,-87,-77,-77
286,0,0,-45,-65,-59,-61,-63,-81,-73,-75,-73,-67,-77,-75,-79,-57,-87,-75,-81,-81,-67,-69,-87,-77,-75,-87,-75,-83
287,0,0,-45,-71,-59,-63,-67,-79,-71,-75,-75,-67,-77,-75,-71,-57,-83,-75,-79,-79,-71,-69,-87,-77,-75,-87,-75,-83
288,0,0,-45,-69,-59,-63,-65,-81,-67,-75,-71,-67,-75,-75,-71,-57,-83,-73,-81,-81,-75,-65,-85,-75,-75,-87,-75,-85
289,0,0,-45,-69,-59,-63,-67,-81,-67,-75,-73,-67,-77,-75,-77,-57,-83,-75,-79,-77,-75,-69,-85,-75,-75,-89,-75,-87
290,0,0,-45,-69,-59,-63,-65,-79,-73,-79,-77,-67,-77,-75,-77,-57,-83,-77,-79,-79,-71,-67,-85,-77,-75,-89,-79,-85
291,0,0,-47,-69,-59,-63,-65,-79,-73,-79,-77,-67,-75,-75,-77,-57,-83,-77,-79,-73,-71,-71,-85,-77,-75,-89,-79,-83
292,0,0,-45,-69,-59,-63,-65,-79,-73,-75,-77,-67,-77,-77,-77,-59,-83,-75,-79,-77,-67,-67,-85,-77,-79,-89,-79,-79
293,0,0,-39,-69,-59,-63,-63,-79,-71,-81,-73,-67,-77,-75,-77,-59,-85,-73,-77,-77,-67,-67,-85,-77,-79,-89,-79,-85
294,0,0,-47,-69,-59,-63,-73,-79,-71,-81,-77,-75,-77,-75,-79,-57,-85,-73,-81,-77,-73,-69,-85,-77,-79,-89,-79,-81
295,0,0,-47,-69,-59,-63,-73,-77,-75,-75,-77,-67,-73,-75,-79,-57,-83,-79,-81,-73,-71,-71,-85,-77,-79,-89,-77,-83
296,0,0,-45,-69,-59,-63,-65,-77,-71,-75,-73,-67,-73,-79,-79,-57,-83,-75,-79,-77,-73,-69,-85,-77,-79,-89,-79,-83
297,0,0,-45,-71,-59,-65,-65,-83,-71,-75,-75,-67,-73,-77,-79,-59,-85,-71,-81,-81,-73,-69,-85,-77,-75,-89,-79,-85
298,0,0,-45,-67,-59,-63,-67,-87,-73,-81,-73,-67,-73,-75,-79,-57,-85,-71,-79,-81,-71,-71,-83,-77,-75,-89,-79,-81
299,0,0,-45,-69,-57,-63,-65,-81,-71,-81,-75,-67,-73,-75,-77,-55,-83,-75,-79,-79,-71,-69,-85,-77,-81,-87,-77,-81
300,0,0,-45,-71,-59,-65,-67,-79,-73,-75,-75,-67,-77,-77,-79,-59,-83,-77,-79,-81,-75,-73,-85,-77,-81,-87,-77,-81
301,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-75,-67,-77,-77,-81,-57,-83,-73,-79,-81,-71,-73,-85,-77,-81,-87,-79,-81
302,0,0,-45,-69,-59,-63,-65,-79,-73,-81,-73,-67,-77,-77,-81,-57,-83,-75,-79,-79,-73,-69,-85,-75,-73,-87,-79,-87
303,0,0,-41,-69,-59,-63,-65,-79,-71,-79,-77,-67,-77,-77,-81,-57,-85,-75,-79,-81,-69,-69,-85,-75,-81,-85,-77,-79
304,0,0,-45,-69,-59,-63,-65,-81,-71,-75,-79,-67,-77,-77,-81,-57,-85,-75,-81,-81,-71,-69,-85,-75,-81,-87,-79,-87
305,0,0,-47,-69,-59,-63,-65,-79,-65,-75,-77,-67,-77,-77,-81,-57,-85,-75,-79,-81,-71,-67,-85,-75,-75,-87,-77,-81
306,0,0,-47,-69,-59,-63,-65,-77,-71,-75,-73,-69,-77,-77,-79,-57,-85,-75,-81,-73,-75,-69,-85,-75,-75,-87,-79,-83
307,0,0,-45,-71,-59,-63,-65,-75,-65,-75,-79,-69,-77,-77,-79,-59,-85,-79,-77,-79,-69,-71,-85,-75,-79,-87,-79,-85
308,0,0,-47,-69,-59,-61,-65,-79,-73,-75,-73,-67,-75,-77,-79,-57,-85,-71,-73,-79,-71,-67,-85,-75,-81,-87,-79,-79
309,0,0,-45,-67,-59,-63,-65,-77,-71,-75,-83,-69,-75,-77,-77,-57,-85,-71,-79,-81,-71,-69,-83,-75,-75,-87,-77,-79
310,0,0,-45,-69,-59,-63,-65,-79,-73,-75,-75,-69,-75,-75,-75,-57,-85,-71,-81,-79,-69,-69,-87,-75,-81,-85,-77,-79
311,0,0,-45,-67,-59,-63,-65,-81,-71,-75,-73,-69,-75,-75,-75,-57,-85,-71,-81,-79,-73,-71,-85,-75,-81,-87,-79,-83
312,0,0,-45,-67,-59,-61,-67,-69,-69,-73,-79,-69,-75,-75,-79,-57,-85,-75,-77,-77,-73,-69,-85,-75,-81,-87,-79,-83
313,0,0,-45,-69,-59,-61,-65,-79,-73,-73,-75,-67,-77,-75,-79,-57,-85,-75,-79,-77,-73,-69,-85,-77,-75,-87,-77,-85
314,0,0,-43,-67,-59,-63,-65,-79,-71,-75,-77,-67,-77,-75,-79,-57,-83,-77,-79,-75,-71,-69,-85,-75,-75,-87,-77,-85
315,0,0,-45,-67,-59,-63,-65,-81,-71,-75,-75,-67,-77,-75,-79,-57,-83,-73,-79,-79,-73,-67,-85,-75,-79,-87,-79,-79
316,0,0,-41,-69,-59,-63,-67,-81,-71,-69,-73,-69,-75,-75,-79,-57,-83,-75,-79,-79,-73,-69,-85,-75,-81,-87,-79,-75
317,0,0,-45,-69,-59,-63,-65,-81,-73,-69,-69,-69,-75,-77,-79,-57,-83,-75,-81,-81,-73,-69,-85,-75,-79,-87,-79,-85
318,0,0,-45,-69,-59,-65,-65,-79,-73,-81,-71,-67,-75,-77,-81,-57,-83,-75,-79,-81,-73,-71,-87,-75,-81,-85,-79,-87
319,0,0,-45,-69,-59,-63,-67,-79,-73,-75,-77,-67,-75,-77,-79,-59,-83,-75,-77,-77,-67,-69,-85,-75,-81,-85,-77,-85
320,0,0,-45,-69,-61,-65,-65,-81,-73,-75,-73,-67,-75,-77,-79,-59,-83,-79,-75,-77,-69,-69,-85,-75,-75,-85,-77,-79
321,0,0,-45,-69,-59,-63,-65,-81,-71,-75,-77,-67,-75,-77,-77,-57,-83,-73,-79,-79,-69,-69,-85,-75,-81,-85,-79,-79
322,0,0,-45,-67,-57,-65,-65,-79,-73,-75,-73,-67,-77,-77,-73,-57,-87,-73,-81,-79,-71,-69,-85,-75,-77,-85,-77,-79
323,0,0,-47,-71,-59,-55,-65,-71,-71,-75,-79,-69,-75,-75,-75,-57,-85,-83,-79,-79,-73,-79,-85,-77,-77,-87,-79,-83
324,0,0,-47,-67,-59,-79,-65,-79,-71,-75,-77,-67,-77,-75,-79,-59,-85,-75,-79,-79,-75,-71,-85,-77,-79,-87,-77,-77
325,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-77,-69,-77,-75,-79,-55,-83,-75,-81,-73,-69,-69,-87,-77,-81,-85,-81,-81
326,0,0,-47,-67,-59,-63,-63,-81,-71,-75,-79,-67,-77,-75,-79,-55,-85,-75,-79,-71,-75,-69,-87,-77,-81,-85,-77,-79
327,0,0,-61,-69,-59,-63,-67,-81,-71,-73,-79,-67,-79,-75,-79,-57,-85,-75,-79,-79,-75,-69,-87,-77,-79,-85,-79,-75
328,0,0,-45,-67,-59,-63,-65,-77,-71,-75,-79,-69,-77,-75,-79,-59,-85,-75,-79,-81,-69,-69,-83,-77,-75,-85,-79,-79
329,0,0,-45,-71,-83,-61,-65,-79,-73,-75,-75,-69,-77,-75,-77,-57,-83,-75,-77,-79,-75,-67,-83,-77,-81,-85,-77,-79
330,0,0,-45,-69,-59,-65,-65,-79,-67,-75,-75,-69,-75,-75,-79,-57,-85,-75,-81,-77,-75,-67,-83,-75,-75,-85,-79,-85
